Название товара	Душевая кабина DETO L 902 R с гм. и эл. 120х80 см
Описание товара	Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами высотой 15 см, усиленный металлическим , Матовое безопасное закаленное сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой, Душевая лейка на штанге с силиконовыми форсунками , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Верхний и ручной душ оснащен системой Easy Clean, Гидромассаж, Бесшумные двойные ролики            , Сифон с гидрозатвором, Хромированные ручки , Крыша с тропическим душем и вентиляцией  , Свет всторенный в крышу  , Сенсорный пульт управления                                          , FM - радио                                                           , Вентилятор
Цена в рублях	47900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Страна-изготовитель	Финляндия
Материал поддона	Акрил
Высота поддона	Низкий
Ориентация установки	Правосторонняя
Бренд	DETO
Двери	Раздвижные в стороны
Монтаж	На поддон
Число дверей	2
Материал задней стенки	Стекло
Материал дверей	Стекло
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/280163349?oos_search=false
Статус 	Закончился
