Название товара	Душевая кабина River Dunay 110/80/26 L МТ (110х80), установка левосторонняя, средний поддон 24 см, тропический душ
Описание товара	Тип кабины - Полукруглая душевая кабина для пристенного монтажа  Тип стекла - Закалённое травмобезопасное стекло 4 мм  Тип поддона - Акриловый поддон армированный стекловолокном на регулируемых ножках  Тип открытия дверей - Раздвижные, , Цвет задней стенки - Белый  Цвет передних стекол - Матовый  Цвет профиля - Матовый хром  Наружная высота поддона - 24 см  Кабина может быть высотой 190 см
Цена в рублях	40500
Цена без скидки	-
Оценка покупателей	96.1778%
Название магазина	Сантехника Люкс
Количество отзывов	11
Тип	Душевая кабина
Ширина, см	110
Высота, см	210
Страна-изготовитель	Россия
Цвет	Белый
Бренд	River
Адрес товара	https://www.ozon.ru/product/301884375?oos_search=false
Статус 	Закончился
