Название товара	Душ. ограждение Ambassador Diamond 12011107R (1200x800x2000)
Описание товара	Душ. ограждение Ambassador Diamond 12011107R (1200x800x2000), 1 место украсит любую ванную комнату, придавая ей необыкновенную легкость и изящество. Изготовлено из ударопрочного безосколочного стекла, которое, к тому же, еще и легко моется.
Цена в рублях	52100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевое ограждение
Длина, см	120
Ширина, см	80
Высота, см	200
Толщина стекла, мм	6
Стекло	Матовое
Материал дверей	Стекло
Двери	Открывающиеся вправо
Бренд	Niagara
Адрес товара	https://www.ozon.ru/product/301831274?oos_search=false
Статус 	Закончился
