Название товара	Душевая кабина Timo IMPI H-517 (100X100 X220), установка универсальная, поддон низкий 15см, гидромассаж
Описание товара	Душевая кабина Timo Premium Impi H-517 100x100 Размеры (Ш.;Г.;В.): 100х100х220 см, , Бессиликоновая сборка!  Тип кабины - Полукруглая гидромассажная душевая кабина для пристенного монтажа  Тип стекла - Закалённое травмобезопасное стекло 8 мм  Тип поддона - Акриловый поддон армированный стекловолокном на регулируемых ножках  Тип открытия дверей - Раздвижные  Цвет задней стенки - Белый  Цвет передних стекол - Прозрачное  Цвет профиля - Матовый хром, , Комплектация:, Верхний свет, Верхний тропический душ, Душевая лейка с точечным держателем, Смеситель латунный холодной\горячей воды, Позиционный переключатель (3 режима), Гидромассаж вертикальный, Турецкая баня, Фитотерапия, Хромотерапия (7 цветов), Сенсорная панель управления, FM-Радио, Принудительная вытяжка, Полочка для душевых принадлежностей, Стеклянная панорамная крыша, Сифон (слив-перелив
Цена в рублях	204100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	200
Стекло	Прозрачное
Страна-изготовитель	Финляндия
Размеры, мм	(1000X1000X2200)
Монтаж	Пристенный
Двери	Раздвижные в стороны
Ориентация установки	Универсальная
Число дверей	2
Материал поддона	Акрил
Бренд	Timo
Высота поддона	Низкий
Форма	Четверть круга
Установлено	Гидромассаж
Цвет фурнитуры	Серебристый
Материал дверей	Стекло
Адрес товара	https://www.ozon.ru/product/287143098?oos_search=false
Статус 	Закончился
