Название товара	Душевая кабина WeltWasser 100х100х220 WW1000 MAINE 100х100 L с крышей
Описание товара	Душевая кабина Weltwasser WW1000 Maine 100x100 L – это высокотехнологичное современное оборудование. В кабине 8 гидромассажных форсунок, верхний душ с эффектом дождя и ручной душевой гарнитур с тремя режимами. Лейки оснащены аэрацией для более мягкого рассеивания потока. Для поддержания комфортной температуры используется кнопочный смеситель с термостатом. Особая конструкция профиля из анодированного алюминия позволяет собирать кабину без силикона. Полезными опциями станут Bluetooth, подставка для ног и сток для возврата воды в поддон при открывании дверей., , БЕЗСИЛИКОНОВАЯ СБОРКА, , * С КРЫШЕЙ, , * Профиль хром, , * Фурнитура вся металл хром, , * Стекло прозрачное 8 мм, , * Открывание двери правое/левое, , * Сенсорный пульт, , * Вентиляция, , * Радио, , * Bluetooth, , * Озонотерапия, , * Хромотерапия, , * Смеситель кнопочный с термостатом, , * 4 гидромассажных форсунок для верхнй зоны (латунь / хром), , * 4 гидромассажных форсунок для нижней зоны (латунь / хром), , * Верхний душ с аэрацией, , * Штанга, , * Ручной душ 3 положения с аэрацией, , * Две полочки, , * Полочка/подставка для ног, , * На двери установлен сток для воды., , * Мраморный поддон 15 см с сифоном., , * Вес кабины от 200 до 250 к в зависимости от модели и размера., , Характеристики:, , Информация о производителе, , Производитель Германия, , Гарантия 5 лет, , Коллекция Maine (WW 1000 PREMIUM), , Основные характеристики:, , Тип Душевая кабина, , Форма Квадратная, , Ширина, см 100, , Глубина, см 100, , Высота, см 220, , Вид поддона средний, , Высота поддона, см 15, , Глубина поддона, см 4, , Вход спереди, , Ширина входа, см 55, , Конструкция дверей распашная, , Толщина полотна двери, мм 8, , Количество секций двери 1, , Материал поддона мрамор, , Материал полотна двери стекло, , Материал профиля алюминий, , Управление сенсорное, , Освещение верхнее, , Электропитание, В 220 — 240, , Внешние свойства:, , Стиль Современный, , Ориентация левая, , Исполнение полотна двери прозрачное, , Исполнение задней стенки стекло / тонированное, , Расположение угловое, , Цвет задней стенки белый, , Цвет корпуса белый, , Цвет профиля хром, , Поверхность глянцевая, , Функции:, , Гидромассаж в кабине Да, , Зона гидромассажа гидромассаж спины, , Количество форсунок в кабине 8, , Количество форсунок спинного массажа 8, , Регулируемая высота ножек Да, , Вентиляция Да, , Турецкая баня нет, установка не предусмотрена, , Инфракрасная сауна Нет, , Финская сауна Нет, , Хромотерапия есть, уже установлена, , Ароматерапия Нет, , Озонирование Да, , Радио Да, , Подключение к аудио Да, , Таймер Нет, , Оснащение:, , Верхний душ Да, , Сиденье установка по желанию, , Зеркало Нет, , Полки Да, , Антискользящее покрытие Да, , Сифон Да, , Душевой гарнитур Да, , Наличие крыши закрытая, c крышей, Показать полностью
Цена в рублях	126000
Цена без скидки	163800
Оценка покупателей	0%
Название магазина	СантехТрэйд
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	220
Толщина стекла, мм	8
Стекло	Прозрачное
Управление	Сенсорное
Страна-изготовитель	Германия
Бренд	Weltwasser
Высота поддона	Низкий
Материал поддона	Мрамор
Двери	Открывающиеся влево
Цвет стенки	Белый
Возможна установка	Сиденье
Цвет фурнитуры	Серебристый
Материал дверей	Стекло
Материал задней стенки	Стекло
Монтаж	На поддон
Ориентация установки	Левосторонняя
Число форсунок	8
Число дверей	1
Гарантия	5 лет
Форма	Квадрат
Адрес товара	https://www.ozon.ru/product/296409634?oos_search=false
Статус 	В наличии
