Название товара	Душевая кабина Timo T-7702 L (Тимо) с низким поддоном гидромассажная
Описание товара	Комплектация:, , - кабина с крышей, , - акриловый поддон низкий, на усиленном каркасе, высота 15 см., , - анодированный алюминиевый хромированный профиль., , - акриловая армированная, монолитная задняя стенка, , - сенсорный пульт управления., , - подсветка верхняя., , - FM-радио., , - вентиляция., , - смеситель однорычажный - четыре режима., , - тропический душ., , - лейка с гибким шлангом, , - гидромассаж спины раздельный: 6 форсунок+6 форсунок, , - двойные ролики., , - стеклянная полочка., , - ручки., , Дополнительная информация:, , - душевой поддон изготовлен их высококачественного 100% сантехнического акрила толщиной 6 мм, который сохраняет блеск и белизну на долгие годы, при этом отличается высокой прочностью, а также стойкостью к воздействию ультрафиолета и агрессивных веществ, , - металлические ролики для дверей изготовлены из металла с полиуретановым покрытием, что обеспечивает мягкость и бесшумность хода, а также повышенную износостойкость, , - современный пульт управления сенсорного типа последнего поколения TSCP (touch screen control panel) обеспечивает дополнительные удобства и комфорт, , - сифон оборудован удобной сливной системой «clik/clak», которая открывает/закрывает слив нажатием ноги или руки, , - душевой поддон имеют рифленое дно противоскольжения «Antislip», что обеспечивает дополнительные удобства и гарантии при приеме душевых процедур., , Объем 1,7 куб м, вес 120 кг, 3 коробки, Показать полностью
Цена в рублях	123700
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	85
Высота, см	220
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Автоматическое
Страна-изготовитель	Финляндия
Размеры, мм	1200х850х2200
Двери	Раздвижные в стороны
Число дверей	2
Цвет фурнитуры	Серебристый
Высота поддона	Низкий
Монтаж	На поддон
Цвет стенки	Белый
Ориентация установки	Левосторонняя
Материал дверей	Закаленное стекло
Гарантия	1 год
Бренд	Timo
Число форсунок	12
Установлено	Гидромассаж
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/284391474?oos_search=false
Статус 	В наличии
