Название товара	Душевая кабина/уголок Timo TL-8001 F (80х80 х200), установка универсальная, поддон низкий 15см, стекла 6мм
Описание товара	Душевая кабина/уголок Timo TL-8001, , Этот полукруглый душевой уголок изготовлен из самых качественных и долговечных материалов. Поддон 80 х 80 см – акрил, усиленный стекловолокном и встроенный в каркас, укомплектован съемным экраном и сифоном. , , Двери и пристенки уголка Тimo TL-8001 изготовлены из ударопрочного закаленного стекла толщиной 6 мм. Профиль – алюминий с защитным покрытием, выполняющим также декоративную функцию. , , Стыки дверей отделаны магнитным уплотнителем для наилучшего закрывания дверей. Раздвижные двери бесшумно открываются и закрываются с помощью двойных металлических роликов.Производитель: TIMO (Финляндия
Цена в рублях	49200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	200
Страна-изготовитель	Финляндия
Цвет	Хром
Размеры, мм	(800х800х2000)
Бренд	Timo
Двери	Раздвижные в стороны
Число дверей	2
Монтаж	Пристенный
Форма	Четверть круга
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Материал дверей	Стекло
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/287144581?oos_search=false
Статус 	Закончился
