Название товара	Душевая кабина DETO L 902 L с электрикой
Описание товара	Монтаж душевой кабины осуществляется без использования силикона. Латунный смеситель с керамическими картриджами и резьбовыми соединениями. 100% акриловый поддон с дренажными отводами высотой 15 см, усиленный металлическим. Матовое безопасное закаленное сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой. Душевая лейка на штанге с силиконовыми форсунками. Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*. Верхний и ручной душ оснащен системой Easy Clean. Бесшумные двойные ролики. Сифон с гидрозатвором. Хромированные ручки. Крыша с тропическим душем и вентиляцией.
Цена в рублях	45900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в Дом
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Автоматическое
Адрес товара	https://www.ozon.ru/product/270004453?oos_search=false
Статус 	В наличии
