Название товара	Душевая кабина Niagara NG- 6912-01QR BLACK (120х80 х210), установка правосторонняя, низкий поддон (16 см) стекло ТОНИРОВАННОЕ,4 места
Описание товара	Душевая кабина Niagara Premium NG-6912-01QR BLACK 120x80 правая  , , Размеры (Д.;Ш.;В.): 120x80х210 см  , , Бессиликоновая сборка! Замковые соединения! , , Тип кабины - Душевая кабина для пристенного монтажа  , , Тип стекла - Закалённое травмобезопасное стекло 6 мм  Тип поддона - Акриловый низкий поддон 15 см  , , Тип открытия дверей - Раздвижные (одна дверь с металлической ручкой, открывается вправо), , Задние стекла - Светлые  , , Цвет передних стекол - Прозрачный  , , Цвет профиля - Черный  , , Высота поддона - 15 см
Цена в рублях	66200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Страна-изготовитель	Китай
Цвет	Хром
Размеры, мм	1200х800х2100
Цвет фурнитуры	Черный
Высота поддона	Низкий
Форма	Прямоугольник
Материал дверей	Стекло
Монтаж	На поддон, Пристенный
Материал поддона	Акрил
Установлено	Верхний душ
Бренд	Niagara
Ориентация установки	Правосторонняя
Цвет стенки	Белый
Число дверей	1
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/280896429?oos_search=false
Статус 	Закончился
