Название товара	Душевая кабина DETO L 902 L с электрикой 120х80 см
Описание товара	Габариты 120х80х220, левосторонняя кабина., , сенсорный пульт управления (управление: радио, освещение, принудительная вентиляция);, , принудительная вентиляция;, , крыша с тропическим душем и вентиляцией;, , свет встроен в крышу;, , латунный смеситель с керамическими картриджами и резьбовыми соединениями;, , сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой;, , хромированные ручки;, , монтаж без силикона;, , резьбовые соединения всех шлангов;, , усиленный акриловый поддон с дренажными отводами; нескользящее покрытие поддона;, , бесшумные двойные ролики (верхние и нижние) в пластиковом антикоррозийном кожухе;, , душевая лейка на штанге с силиконовыми форсунками;, , шланг усиленный хромированный с системой ANTI-TWIST (не скручивается). Вращение шланга на 360⁰;, , верхний и ручной душ оснащен системой Easy Clean;, , сифон с гидрозатвором.
Цена в рублях	45900
Цена без скидки	56290
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	220
Толщина стекла, мм	5
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Финляндия
Размеры, мм	1200х800х2200
Установлено	Верхний душ
Форма	Угловая
Монтаж	На поддон
Число дверей	2
Высота поддона	Низкий
Бренд	DETO
Материал поддона	Акрил
Материал дверей	Закаленное стекло
Двери	Раздвижные в стороны
Ориентация установки	Левосторонняя
Адрес товара	https://www.ozon.ru/product/256217175?oos_search=false
Статус 	В наличии
