Название товара	Душевая кабина Niagara NG-211-01N (900х900х2200) высокий поддон (48см), стекло ТОНИРОВАННОЕ
Описание товара	"Душевая кабина Niagara NG-1901-01 (900х900х2200) низкий поддон (16см), стекло ТОНИРОВАННОЕ    , ООО ""ГК Синергия"" - производитель и официальный поставщик бренда Niagara, Бренд: Niagara, Серия: Ultra, Ширина, см: 90, Глубина, см: 90, Высота, см: 220, Вес НЕТТО, кг: 64,5, Количество коробок, шт: 4, Вес БРУТТО, кг: 74,5, Управление: ручное, электронное , Электропитание, В: 220, Ориентация установки: универсальная, Гидромассаж в кабине: есть, Гидромассаж в основании: , Зона гидромассажа: спинной, Общее количество форсунок: 6, Количество форсунок бокового массажа: нет, Количество форсунок спинного массажа: 6, Количество форсунок шейного массажа: нет, Исполнение полотна двери: стекло, Количество секций двери: 2, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 4, Цвет задней стенки: белый, Исполнение задней стенки: стекло, Цвет корпуса: черный, Цвет полотна двери: тонированное, Цвет профиля: черный, Материал полотна двери: стекло, Материал профиля: алюминий, Материал поддона: акрил, Вид поддона: низкий, Высота поддона, см: 16, Глубина поддона, см: 5, Вход: спереди, Ширина входа: , Встроенное сиденье: нет, Зеркало: есть, Показать полностью"
Цена в рублях	38700
Цена без скидки	44505
Оценка покупателей	60%
Название магазина	"ООО ""ГК Синергия"""
Количество отзывов	2
Тип	Душевая кабина
Длина, см	100
Ширина, см	90
Высота, см	220
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Серебристый, белый
Размеры, мм	(900х900х2200)
Двери	Раздвижные в стороны
Материал дверей	Стекло
Число форсунок	6
Ориентация установки	Универсальная
Гарантия	5 лет
Материал поддона	Акрил
Монтаж	На поддон
Число дверей	2
Цвет фурнитуры	Серебристый
Форма	Четверть круга
Бренд	Niagara
Адрес товара	https://www.ozon.ru/product/255112075?oos_search=false
Статус 	В наличии
